path_id,path
68735,/ihm/train/mio082/mio082_is1000a_train_h01_0109943-0110657.wav
68736,/ihm/train/mio082/mio082_is1000a_train_h01_0110791-0110944.wav
68737,/ihm/train/mio082/mio082_is1000a_train_h01_0111101-0112507.wav
68738,/ihm/train/mio082/mio082_is1000a_train_h01_0112759-0112870.wav
68739,/ihm/train/mio082/mio082_is1000a_train_h01_0056516-0057123.wav
68740,/ihm/train/mio082/mio082_is1000a_train_h01_0059504-0059732.wav
68741,/ihm/train/mio082/mio082_is1000a_train_h01_0069226-0069278.wav
68742,/ihm/train/mio082/mio082_is1000a_train_h01_0076276-0076618.wav
68743,/ihm/train/mio082/mio082_is1000a_train_h01_0081370-0081401.wav
68744,/ihm/train/mio082/mio082_is1000a_train_h01_0089374-0089408.wav
68745,/ihm/train/mio082/mio082_is1000a_train_h01_0093792-0094057.wav
68746,/ihm/train/mio082/mio082_is1000a_train_h01_0099786-0099893.wav
68747,/ihm/train/mio082/mio082_is1000a_train_h01_0105644-0105780.wav
68748,/ihm/train/mio082/mio082_is1000a_train_h01_0107796-0108604.wav
68749,/ihm/train/mio082/mio082_is1000a_train_h01_0112870-0113355.wav
68750,/ihm/train/mio082/mio082_is1000a_train_h01_0116248-0116379.wav
68751,/ihm/train/mio082/mio082_is1000a_train_h01_0090620-0090913.wav
68752,/ihm/train/mio082/mio082_is1000a_train_h01_0091296-0091381.wav
68753,/ihm/train/mio082/mio082_is1000a_train_h01_0092793-0093035.wav
68754,/ihm/train/mio082/mio082_is1000a_train_h01_0093162-0093419.wav
68755,/ihm/train/mio082/mio082_is1000a_train_h01_0093419-0093667.wav
68756,/ihm/train/mio082/mio082_is1000a_train_h01_0093667-0093792.wav
68757,/ihm/train/mio082/mio082_is1000b_train_h01_0219711-0219778.wav
68758,/ihm/train/mio082/mio082_is1000b_train_h01_0221352-0221390.wav
68759,/ihm/train/mio082/mio082_is1000b_train_h01_0226989-0227587.wav
68760,/ihm/train/mio082/mio082_is1000b_train_h01_0229812-0230202.wav
68761,/ihm/dev/mio086/mio086_is1008b_dev_h00_0078715-0078769.wav
68762,/ihm/dev/mio086/mio086_is1008d_dev_h00_0010815-0010849.wav
68763,/ihm/dev/mio086/mio086_is1008d_dev_h00_0098780-0098824.wav
68764,/ihm/dev/mio086/mio086_is1008d_dev_h00_0098994-0099558.wav
68765,/ihm/dev/mio086/mio086_is1008d_dev_h00_0099558-0100192.wav
68766,/ihm/dev/mio086/mio086_is1008d_dev_h00_0100481-0100495.wav
68767,/ihm/dev/mio086/mio086_is1008d_dev_h00_0100788-0100831.wav
68768,/ihm/dev/mio086/mio086_is1008d_dev_h00_0131905-0132107.wav
68769,/ihm/dev/mio086/mio086_is1008d_dev_h00_0136543-0136558.wav
68770,/ihm/dev/mio086/mio086_is1008d_dev_h00_0136766-0136901.wav
68771,/ihm/dev/mio086/mio086_is1008d_dev_h00_0136901-0137433.wav
68772,/ihm/dev/mio086/mio086_is1008d_dev_h00_0137433-0137473.wav
68773,/ihm/dev/mio086/mio086_is1008c_dev_h00_0007884-0008276.wav
68774,/ihm/dev/mio086/mio086_is1008c_dev_h00_0008375-0008722.wav
68775,/ihm/dev/mio086/mio086_is1008c_dev_h00_0008929-0009537.wav
68776,/ihm/dev/mio086/mio086_is1008c_dev_h00_0009717-0010312.wav
68777,/ihm/dev/mio086/mio086_is1008c_dev_h00_0011169-0011350.wav
68778,/ihm/dev/mio086/mio086_is1008c_dev_h00_0050664-0051054.wav
68779,/ihm/dev/mio086/mio086_is1008c_dev_h00_0055241-0055788.wav
68780,/ihm/dev/mio086/mio086_is1008c_dev_h00_0056229-0056657.wav
68781,/ihm/dev/mio086/mio086_is1008c_dev_h00_0061686-0061987.wav
68782,/ihm/dev/mio086/mio086_is1008c_dev_h00_0063008-0063136.wav
68783,/ihm/dev/mio086/mio086_is1008c_dev_h00_0063890-0064011.wav
68784,/ihm/dev/mio086/mio086_is1008c_dev_h00_0064362-0064384.wav
68785,/ihm/dev/mio086/mio086_is1008c_dev_h00_0090466-0090824.wav
68786,/ihm/dev/mio086/mio086_is1008c_dev_h00_0090914-0090923.wav
68787,/ihm/dev/mio086/mio086_is1008c_dev_h00_0091325-0091358.wav
68788,/ihm/dev/mio086/mio086_is1008c_dev_h00_0092882-0092916.wav
68789,/ihm/dev/mio086/mio086_is1008c_dev_h00_0114758-0114788.wav
68790,/ihm/dev/mio086/mio086_is1008c_dev_h00_0114826-0114841.wav
68791,/ihm/dev/mio086/mio086_is1008c_dev_h00_0115060-0115104.wav
68792,/ihm/dev/mio086/mio086_is1008c_dev_h00_0120896-0120906.wav
68793,/ihm/dev/mio086/mio086_is1008c_dev_h00_0122346-0122983.wav
68794,/ihm/dev/mio086/mio086_is1008c_dev_h00_0126753-0127536.wav
68795,/ihm/dev/mio086/mio086_is1008c_dev_h00_0127672-0128350.wav
68796,/ihm/dev/mio086/mio086_is1008c_dev_h00_0128350-0128858.wav
68797,/ihm/dev/mio086/mio086_is1008c_dev_h00_0129068-0129686.wav
68798,/ihm/dev/mio086/mio086_is1008c_dev_h00_0130921-0130931.wav
68799,/ihm/dev/mio086/mio086_is1008c_dev_h00_0137108-0137144.wav
68800,/ihm/dev/mio086/mio086_is1008c_dev_h00_0141013-0141089.wav
68801,/ihm/dev/mio086/mio086_is1008c_dev_h00_0141229-0141275.wav
68802,/ihm/dev/mio086/mio086_is1008c_dev_h00_0141329-0141362.wav
68803,/ihm/dev/mio086/mio086_is1008c_dev_h00_0148012-0148068.wav
68804,/ihm/dev/mio086/mio086_is1008c_dev_h00_0148132-0148320.wav
68805,/ihm/dev/mio086/mio086_is1008c_dev_h00_0148432-0148626.wav
68806,/ihm/dev/mio086/mio086_is1008c_dev_h00_0148726-0148989.wav
68807,/ihm/dev/mio086/mio086_is1008c_dev_h00_0149264-0149405.wav
68808,/ihm/dev/mio086/mio086_is1008c_dev_h00_0149717-0150496.wav
68809,/ihm/dev/mio086/mio086_is1008c_dev_h00_0150674-0150784.wav
68810,/ihm/dev/mio086/mio086_is1008c_dev_h00_0150784-0151482.wav
68811,/ihm/dev/mio086/mio086_is1008c_dev_h00_0151482-0151535.wav
68812,/ihm/dev/mio086/mio086_is1008c_dev_h00_0151535-0151560.wav
68813,/ihm/dev/mio086/mio086_is1008d_dev_h00_0003073-0003296.wav
68814,/ihm/dev/mio086/mio086_is1008d_dev_h00_0010931-0011191.wav
68815,/ihm/dev/mio086/mio086_is1008d_dev_h00_0011838-0011993.wav
68816,/ihm/dev/mio086/mio086_is1008d_dev_h00_0013676-0013690.wav
68817,/ihm/dev/mio086/mio086_is1008d_dev_h00_0014279-0014310.wav
68818,/ihm/dev/mio086/mio086_is1008d_dev_h00_0024702-0024711.wav
68819,/ihm/dev/mio086/mio086_is1008d_dev_h00_0028135-0028627.wav
68820,/ihm/dev/mio086/mio086_is1008d_dev_h00_0028804-0029534.wav
68821,/ihm/dev/mio086/mio086_is1008d_dev_h00_0029735-0029769.wav
68822,/ihm/dev/mio086/mio086_is1008d_dev_h00_0030387-0030518.wav
68823,/ihm/dev/mio086/mio086_is1008d_dev_h00_0030591-0031261.wav
68824,/ihm/dev/mio086/mio086_is1008d_dev_h00_0031261-0031561.wav
68825,/ihm/dev/mio086/mio086_is1008d_dev_h00_0085340-0085355.wav
68826,/ihm/dev/mio086/mio086_is1008d_dev_h00_0085581-0085614.wav
68827,/ihm/dev/mio086/mio086_is1008d_dev_h00_0087286-0087329.wav
68828,/ihm/dev/mio086/mio086_is1008d_dev_h00_0089085-0089127.wav
68829,/ihm/dev/mio086/mio086_is1008d_dev_h00_0089239-0089327.wav
68830,/ihm/dev/mio086/mio086_is1008d_dev_h00_0090073-0090109.wav
68831,/ihm/dev/mio086/mio086_is1008d_dev_h00_0090219-0090309.wav
68832,/ihm/dev/mio086/mio086_is1008d_dev_h00_0090382-0090434.wav
68833,/ihm/dev/mio086/mio086_is1008d_dev_h00_0090728-0090819.wav
68834,/ihm/dev/mio086/mio086_is1008d_dev_h00_0090954-0091116.wav
68835,/ihm/dev/mio086/mio086_is1008d_dev_h00_0091168-0091250.wav
68836,/ihm/dev/mio086/mio086_is1008c_dev_h00_0007356-0007716.wav
68837,/ihm/dev/mio086/mio086_is1008c_dev_h00_0011746-0011774.wav
68838,/ihm/dev/mio086/mio086_is1008c_dev_h00_0045487-0045970.wav
68839,/ihm/dev/mio086/mio086_is1008c_dev_h00_0093062-0093080.wav
68840,/ihm/dev/mio086/mio086_is1008c_dev_h00_0122983-0123668.wav
68841,/ihm/dev/mio086/mio086_is1008c_dev_h00_0126011-0126753.wav
68842,/ihm/dev/mio086/mio086_is1008c_dev_h00_0141419-0141519.wav
68843,/ihm/dev/mio086/mio086_is1008c_dev_h00_0147800-0147827.wav
68844,/ihm/dev/mio086/mio086_is1008d_dev_h00_0003296-0003520.wav
68845,/ihm/dev/mio086/mio086_is1008d_dev_h00_0052196-0052286.wav
68846,/ihm/dev/mio086/mio086_is1008d_dev_h00_0053037-0053655.wav
68847,/ihm/dev/mio086/mio086_is1008d_dev_h00_0055608-0055701.wav
68848,/ihm/dev/mio086/mio086_is1008d_dev_h00_0055701-0055805.wav
68849,/ihm/dev/mio086/mio086_is1008d_dev_h00_0055805-0055828.wav
68850,/ihm/dev/mio086/mio086_is1008d_dev_h00_0055846-0055915.wav
68851,/ihm/dev/mio086/mio086_is1008d_dev_h00_0055915-0055941.wav
68852,/ihm/dev/mio086/mio086_is1008d_dev_h00_0060566-0060796.wav
68853,/ihm/dev/mio086/mio086_is1008d_dev_h00_0060940-0060995.wav
68854,/ihm/dev/mio086/mio086_is1008d_dev_h00_0061173-0061208.wav
68855,/ihm/dev/mio086/mio086_is1008d_dev_h00_0061304-0061400.wav
68856,/ihm/dev/mio086/mio086_is1008d_dev_h00_0103439-0103723.wav
68857,/ihm/dev/mio086/mio086_is1008d_dev_h00_0103808-0103828.wav
68858,/ihm/dev/mio086/mio086_is1008d_dev_h00_0104644-0105332.wav
68859,/ihm/dev/mio086/mio086_is1008d_dev_h00_0105421-0105888.wav
68860,/ihm/dev/mio086/mio086_is1008d_dev_h00_0106153-0106209.wav
68861,/ihm/dev/mio086/mio086_is1008d_dev_h00_0106403-0106907.wav
68862,/ihm/dev/mio086/mio086_is1008d_dev_h00_0106907-0107932.wav
68863,/ihm/dev/mio086/mio086_is1008d_dev_h00_0108175-0108190.wav
68864,/ihm/dev/mio086/mio086_is1008d_dev_h00_0108373-0108895.wav
68865,/ihm/dev/mio086/mio086_is1008d_dev_h00_0109408-0109556.wav
68866,/ihm/dev/mio086/mio086_is1008d_dev_h00_0110900-0111145.wav
68867,/ihm/dev/mio086/mio086_is1008d_dev_h00_0062100-0062150.wav
68868,/ihm/dev/mio086/mio086_is1008d_dev_h00_0062150-0062800.wav
68869,/ihm/dev/mio086/mio086_is1008d_dev_h00_0063608-0063625.wav
68870,/ihm/dev/mio086/mio086_is1008d_dev_h00_0065457-0065471.wav
68871,/ihm/dev/mio086/mio086_is1008d_dev_h00_0065573-0065591.wav
68872,/ihm/dev/mio086/mio086_is1008d_dev_h00_0065974-0066560.wav
68873,/ihm/dev/mio086/mio086_is1008d_dev_h00_0066560-0066976.wav
68874,/ihm/dev/mio086/mio086_is1008d_dev_h00_0066976-0067578.wav
68875,/ihm/dev/mio086/mio086_is1008d_dev_h00_0067578-0067972.wav
68876,/ihm/dev/mio086/mio086_is1008d_dev_h00_0067972-0068473.wav
68877,/ihm/dev/mio086/mio086_is1008d_dev_h00_0119264-0119797.wav
68878,/ihm/dev/mio086/mio086_is1008d_dev_h00_0120968-0120995.wav
68879,/ihm/dev/mio086/mio086_is1008d_dev_h00_0121101-0121109.wav
68880,/ihm/dev/mio086/mio086_is1008d_dev_h00_0122469-0122563.wav
68881,/ihm/dev/mio086/mio086_is1008d_dev_h00_0123027-0123088.wav
68882,/ihm/dev/mio086/mio086_is1008d_dev_h00_0039311-0039858.wav
68883,/ihm/dev/mio086/mio086_is1008d_dev_h00_0040106-0040143.wav
68884,/ihm/dev/mio086/mio086_is1008d_dev_h00_0041809-0041824.wav
68885,/ihm/dev/mio086/mio086_is1008d_dev_h00_0042664-0042867.wav
68886,/ihm/dev/mio086/mio086_is1008d_dev_h00_0042867-0043124.wav
68887,/ihm/dev/mio086/mio086_is1008d_dev_h00_0101175-0101681.wav
68888,/ihm/dev/mio086/mio086_is1008d_dev_h00_0101681-0101800.wav
68889,/ihm/dev/mio086/mio086_is1008d_dev_h00_0102151-0102402.wav
68890,/ihm/dev/mio086/mio086_is1008d_dev_h00_0102607-0102660.wav
68891,/ihm/dev/mio086/mio086_is1008d_dev_h00_0102788-0102953.wav
68892,/ihm/dev/mio086/mio086_is1008d_dev_h00_0102953-0102996.wav
68893,/ihm/dev/mio086/mio086_is1008d_dev_h00_0138215-0138312.wav
68894,/ihm/dev/mio086/mio086_is1008d_dev_h00_0139642-0140509.wav
68895,/ihm/dev/mio086/mio086_is1008d_dev_h00_0140509-0140798.wav
68896,/ihm/dev/mio086/mio086_is1008d_dev_h00_0140798-0140986.wav
68897,/ihm/dev/mio086/mio086_is1008d_dev_h00_0140986-0141863.wav
68898,/ihm/dev/mio086/mio086_is1008d_dev_h00_0141951-0142247.wav
68899,/ihm/dev/mio086/mio086_is1008d_dev_h00_0142247-0142637.wav
68900,/ihm/dev/mio086/mio086_is1008d_dev_h00_0142992-0143018.wav
68901,/ihm/dev/mio086/mio086_is1008d_dev_h00_0143300-0143412.wav
68902,/ihm/dev/mio086/mio086_is1008d_dev_h00_0143412-0143516.wav
68903,/ihm/dev/mio086/mio086_is1008d_dev_h00_0143639-0143772.wav
68904,/ihm/dev/mio086/mio086_is1008c_dev_h00_0002578-0003078.wav
68905,/ihm/dev/mio086/mio086_is1008c_dev_h00_0003236-0003339.wav
68906,/ihm/dev/mio086/mio086_is1008c_dev_h00_0003570-0004044.wav
68907,/ihm/dev/mio086/mio086_is1008c_dev_h00_0004189-0004411.wav
68908,/ihm/dev/mio086/mio086_is1008c_dev_h00_0004690-0004943.wav
68909,/ihm/dev/mio086/mio086_is1008c_dev_h00_0005272-0006201.wav
68910,/ihm/dev/mio086/mio086_is1008c_dev_h00_0006420-0006703.wav
68911,/ihm/dev/mio086/mio086_is1008c_dev_h00_0006892-0007205.wav
68912,/ihm/dev/mio086/mio086_is1008c_dev_h00_0013101-0013174.wav
68913,/ihm/dev/mio086/mio086_is1008c_dev_h00_0041573-0041827.wav
68914,/ihm/dev/mio086/mio086_is1008c_dev_h00_0042284-0042972.wav
68915,/ihm/dev/mio086/mio086_is1008c_dev_h00_0042972-0043071.wav
68916,/ihm/dev/mio086/mio086_is1008c_dev_h00_0044164-0044197.wav
68917,/ihm/dev/mio086/mio086_is1008c_dev_h00_0044449-0045049.wav
68918,/ihm/dev/mio086/mio086_is1008d_dev_h00_0031561-0032217.wav
68919,/ihm/dev/mio086/mio086_is1008d_dev_h00_0038815-0039109.wav
68920,/ihm/dev/mio086/mio086_is1008d_dev_h00_0043124-0043286.wav
68921,/ihm/dev/mio086/mio086_is1008d_dev_h00_0051630-0051765.wav
68922,/ihm/dev/mio086/mio086_is1008d_dev_h00_0061400-0061412.wav
68923,/ihm/dev/mio086/mio086_is1008d_dev_h00_0069513-0069542.wav
68924,/ihm/dev/mio086/mio086_is1008d_dev_h00_0084942-0085021.wav
68925,/ihm/dev/mio086/mio086_is1008d_dev_h00_0097929-0097949.wav
68926,/ihm/dev/mio086/mio086_is1008d_dev_h00_0100991-0101175.wav
68927,/ihm/dev/mio086/mio086_is1008d_dev_h00_0103179-0103188.wav
68928,/ihm/dev/mio086/mio086_is1008d_dev_h00_0111145-0111620.wav
68929,/ihm/dev/mio086/mio086_is1008d_dev_h00_0118804-0119264.wav
68930,/ihm/dev/mio086/mio086_is1008d_dev_h00_0123370-0123439.wav
68931,/ihm/dev/mio086/mio086_is1008d_dev_h00_0130823-0131238.wav
68932,/ihm/dev/mio086/mio086_is1008d_dev_h00_0137759-0138040.wav
68933,/ihm/dev/mio086/mio086_is1008c_dev_h00_0123771-0123811.wav
68934,/ihm/dev/mio086/mio086_is1008c_dev_h00_0124459-0124588.wav
68935,/ihm/dev/mio086/mio086_is1008c_dev_h00_0124698-0124733.wav
68936,/ihm/dev/mio086/mio086_is1008c_dev_h00_0125044-0125059.wav
68937,/ihm/dev/mio086/mio086_is1008c_dev_h00_0125164-0125218.wav
68938,/ihm/dev/mio086/mio086_is1008c_dev_h00_0125296-0126011.wav
68939,/ihm/dev/mio086/mio086_is1008c_dev_h00_0141759-0142007.wav
68940,/ihm/dev/mio086/mio086_is1008c_dev_h00_0142007-0142761.wav
68941,/ihm/dev/mio086/mio086_is1008c_dev_h00_0142761-0142976.wav
68942,/ihm/dev/mio086/mio086_is1008c_dev_h00_0142976-0143057.wav
68943,/ihm/dev/mio086/mio086_is1008c_dev_h00_0143057-0143888.wav
68944,/ihm/dev/mio086/mio086_is1008c_dev_h00_0143888-0143926.wav
68945,/ihm/dev/mio086/mio086_is1008c_dev_h00_0145500-0146050.wav
68946,/ihm/dev/mio086/mio086_is1008c_dev_h00_0146050-0146685.wav
68947,/ihm/dev/mio086/mio086_is1008c_dev_h00_0146685-0146726.wav
68948,/ihm/dev/mio086/mio086_is1008c_dev_h00_0146849-0147376.wav
68949,/ihm/dev/mio086/mio086_is1008c_dev_h00_0147376-0147701.wav
68950,/ihm/dev/mio086/mio086_is1008d_dev_h00_0004151-0004605.wav
68951,/ihm/dev/mio086/mio086_is1008d_dev_h00_0004800-0004881.wav
68952,/ihm/dev/mio086/mio086_is1008d_dev_h00_0005079-0005987.wav
68953,/ihm/dev/mio086/mio086_is1008d_dev_h00_0006156-0006358.wav
68954,/ihm/dev/mio086/mio086_is1008d_dev_h00_0006509-0007155.wav
68955,/ihm/dev/mio086/mio086_is1008d_dev_h00_0007155-0007288.wav
68956,/ihm/dev/mio086/mio086_is1008d_dev_h00_0007288-0008432.wav
68957,/ihm/dev/mio086/mio086_is1008d_dev_h00_0008892-0009412.wav
68958,/ihm/dev/mio086/mio086_is1008d_dev_h00_0009669-0009763.wav
68959,/ihm/dev/mio086/mio086_is1008d_dev_h00_0010500-0010656.wav
68960,/ihm/dev/mio086/mio086_is1008d_dev_h00_0010743-0010760.wav
68961,/ihm/dev/mio086/mio086_is1008d_dev_h00_0032217-0032485.wav
68962,/ihm/dev/mio086/mio086_is1008d_dev_h00_0035287-0035425.wav
68963,/ihm/dev/mio086/mio086_is1008d_dev_h00_0035425-0035535.wav
68964,/ihm/dev/mio086/mio086_is1008d_dev_h00_0035708-0035778.wav
68965,/ihm/dev/mio086/mio086_is1008d_dev_h00_0035778-0035880.wav
68966,/ihm/dev/mio086/mio086_is1008d_dev_h00_0036778-0036818.wav
68967,/ihm/dev/mio086/mio086_is1008d_dev_h00_0037033-0037089.wav
68968,/ihm/dev/mio086/mio086_is1008d_dev_h00_0037654-0037751.wav
68969,/ihm/dev/mio086/mio086_is1008d_dev_h00_0037758-0037793.wav
68970,/ihm/dev/mio086/mio086_is1008d_dev_h00_0038690-0038713.wav
68971,/ihm/dev/mio086/mio086_is1008d_dev_h00_0038713-0038812.wav
68972,/ihm/dev/mio086/mio086_is1008d_dev_h00_0111620-0112140.wav
68973,/ihm/dev/mio086/mio086_is1008d_dev_h00_0112255-0112332.wav
68974,/ihm/dev/mio086/mio086_is1008d_dev_h00_0112332-0113157.wav
68975,/ihm/dev/mio086/mio086_is1008d_dev_h00_0113277-0113380.wav
68976,/ihm/dev/mio086/mio086_is1008d_dev_h00_0113489-0113578.wav
68977,/ihm/dev/mio086/mio086_is1008d_dev_h00_0113578-0113832.wav
68978,/ihm/dev/mio086/mio086_is1008d_dev_h00_0113832-0113947.wav
68979,/ihm/dev/mio086/mio086_is1008d_dev_h00_0114271-0114284.wav
68980,/ihm/dev/mio086/mio086_is1008d_dev_h00_0114306-0115065.wav
68981,/ihm/dev/mio086/mio086_is1008d_dev_h00_0116588-0117054.wav
68982,/ihm/dev/mio086/mio086_is1008d_dev_h00_0118152-0118804.wav
68983,/ihm/dev/mio086/mio086_is1008d_dev_h00_0071092-0071168.wav
68984,/ihm/dev/mio086/mio086_is1008d_dev_h00_0071583-0071656.wav
68985,/ihm/dev/mio086/mio086_is1008d_dev_h00_0074649-0074676.wav
68986,/ihm/dev/mio086/mio086_is1008d_dev_h00_0076548-0076627.wav
68987,/ihm/dev/mio086/mio086_is1008d_dev_h00_0077968-0077996.wav
68988,/ihm/dev/mio086/mio086_is1008d_dev_h00_0079495-0079542.wav
68989,/ihm/dev/mio086/mio086_is1008d_dev_h00_0081700-0081747.wav
68990,/ihm/dev/mio086/mio086_is1008d_dev_h00_0081865-0081882.wav
68991,/ihm/dev/mio086/mio086_is1008d_dev_h00_0084545-0084579.wav
68992,/ihm/dev/mio086/mio086_is1008d_dev_h00_0084833-0084849.wav
68993,/ihm/dev/mio086/mio086_is1008d_dev_h00_0124474-0124507.wav
68994,/ihm/dev/mio086/mio086_is1008d_dev_h00_0124731-0124759.wav
68995,/ihm/dev/mio086/mio086_is1008d_dev_h00_0126711-0126735.wav
68996,/ihm/dev/mio086/mio086_is1008d_dev_h00_0127708-0127759.wav
68997,/ihm/dev/mio086/mio086_is1008d_dev_h00_0128220-0128247.wav
68998,/ihm/dev/mio086/mio086_is1008d_dev_h00_0130316-0130358.wav
68999,/ihm/dev/mio086/mio086_is1008d_dev_h00_0044090-0044099.wav
69000,/ihm/dev/mio086/mio086_is1008d_dev_h00_0044448-0044571.wav
69001,/ihm/dev/mio086/mio086_is1008d_dev_h00_0044720-0044878.wav
69002,/ihm/dev/mio086/mio086_is1008d_dev_h00_0046371-0046972.wav
69003,/ihm/dev/mio086/mio086_is1008d_dev_h00_0046972-0047470.wav
69004,/ihm/dev/mio086/mio086_is1008d_dev_h00_0047639-0048357.wav
69005,/ihm/dev/mio086/mio086_is1008d_dev_h00_0048479-0049123.wav
69006,/ihm/dev/mio086/mio086_is1008d_dev_h00_0049257-0050176.wav
69007,/ihm/dev/mio086/mio086_is1008d_dev_h00_0050287-0050851.wav
69008,/ihm/dev/mio086/mio086_is1008d_dev_h00_0050851-0051353.wav
69009,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0006156-0006358.wav
69010,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0148726-0148989.wav
69011,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0149264-0149405.wav
69012,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0149717-0150496.wav
69013,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0150674-0150784.wav
69014,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0150784-0151482.wav
69015,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0040106-0040143.wav
69016,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0041809-0041824.wav
69017,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0042664-0042867.wav
69018,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0042867-0043124.wav
69019,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0043124-0043286.wav
69020,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0002578-0003078.wav
69021,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0003236-0003339.wav
69022,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0003570-0004044.wav
69023,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0004189-0004411.wav
69024,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0004690-0004943.wav
69025,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0005272-0006201.wav
69026,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0006420-0006703.wav
69027,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0044449-0045049.wav
69028,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0045487-0045970.wav
69029,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0050664-0051054.wav
69030,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0055241-0055788.wav
69031,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0056229-0056657.wav
69032,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0114758-0114788.wav
69033,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0114826-0114841.wav
69034,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0115060-0115104.wav
69035,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0120896-0120906.wav
69036,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0122346-0122983.wav
69037,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0126753-0127536.wav
69038,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0127672-0128350.wav
69039,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0128350-0128858.wav
69040,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0129068-0129686.wav
69041,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0130921-0130931.wav
69042,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0142976-0143057.wav
69043,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0143057-0143888.wav
69044,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0143888-0143926.wav
69045,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0145500-0146050.wav
69046,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0146050-0146685.wav
69047,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0146685-0146726.wav
69048,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0146849-0147376.wav
69049,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0147376-0147701.wav
69050,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0147800-0147827.wav
69051,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0148012-0148068.wav
69052,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0148132-0148320.wav
69053,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0006892-0007205.wav
69054,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0044164-0044197.wav
69055,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0061686-0061987.wav
69056,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0093062-0093080.wav
69057,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0122983-0123668.wav
69058,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0126011-0126753.wav
69059,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0137108-0137144.wav
69060,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0142761-0142976.wav
69061,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0148432-0148626.wav
69062,/sdm/dev/mio086/mio086_is1008c_dev_sdm_0151482-0151535.wav
69063,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0065573-0065591.wav
69064,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0065974-0066560.wav
69065,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0066560-0066976.wav
69066,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0066976-0067578.wav
69067,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0067578-0067972.wav
69068,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0098780-0098824.wav
69069,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0098994-0099558.wav
69070,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0099558-0100192.wav
69071,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0100481-0100495.wav
69072,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0100788-0100831.wav
69073,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0130823-0131238.wav
69074,/sdm/dev/mio086/mio086_is1008d_dev_sdm_0006509-0007155.wav
